step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,25,118.0,0.7763157894736842,8.565271972373603,1,4.0,0.6343487596877344,0,12.0,0.49788770565474627,5,29.0,0.16919323266129854,0,3.0,0.9326886164811959,4,32.0,0.45164338311708185,1,2.0,0.25531273485540673,0,0.0,0.9049993484129303,4,21.0,0.517534244328309,2,10.0,0.5967394234030267,0,0.0,0.8725235970853126,6,34.0,0.5706156071453805,0,4.0,0.8812434099903819,0,11.0,0.7951271461216886,0,4.0,0.8829291409654555,0,5.0,0.771864687592815,2,11.0,0.20659868884617652,25,182.0
60.0,22,154.0,0.9625,9.227992020060523,2,9.0,0.6901984910193382,1,8.0,0.7283416835206018,0,27.0,0.6652166595919032,0,0.0,0.9291137604235918,1,20.0,0.4216139683537779,1,11.0,0.2801492617340247,1,7.0,0.521412621595065,4,41.0,0.6365296085847726,2,22.0,0.7370853001800328,0,0.0,0.5372995462812591,7,62.0,0.4248813150129181,1,2.0,0.47525437937278875,1,8.0,0.7234277932525065,0,0.0,0.8749761003614341,0,4.0,0.8943064356282987,1,10.0,0.7656796322516273,22,231.0
65.0,24,234.0,1.3371428571428572,9.509462925757235,1,2.0,0.62332062039584,0,5.0,0.7816443063300433,0,8.0,0.9418425332193046,0,0.0,0.9041013893177131,0,1.0,0.7437076917426549,1,16.0,0.7557929017874728,0,4.0,0.8764188810946376,4,61.0,0.6162471611800084,2,32.0,0.7674600960994439,3,12.0,0.4001261411003969,9,107.0,0.2811958868533496,2,13.0,0.2186421021238736,1,5.0,0.5507816770786139,0,4.0,0.501481745575928,0,0.0,0.8061720371520983,1,6.0,0.8259017344823024,24,276.0
70.0,23,175.0,0.9562841530054644,8.547225818450192,2,9.0,0.7073245057450953,2,6.0,0.4586668829514817,1,5.0,0.38020121468448426,0,0.0,0.9097564387744475,0,0.0,0.9338384823900053,1,23.0,0.7683549542419115,0,4.0,0.9475343345809805,4,81.0,0.18334653004777804,0,4.0,0.5661041532448823,0,10.0,0.6063039217257045,5,106.0,0.45425178934895416,0,4.0,0.8035534690999012,5,23.0,0.3291000205341911,0,8.0,0.8233031857108426,2,6.0,0.6644038545471981,1,11.0,0.44169359509986106,23,300.0
75.0,26,175.0,0.9408602150537635,8.308174424882731,1,4.0,0.6232434978175369,0,7.0,0.44065444364917994,4,23.0,0.1493927077973748,0,0.0,0.9272572189907294,0,0.0,0.8650958965520751,0,4.0,0.7410278310126477,0,4.0,0.27457657896055065,9,114.0,0.3293933476848128,2,5.0,0.5226277374711775,0,2.0,0.8466234878361256,0,42.0,0.6600445090437557,0,6.0,0.8849814892109006,2,28.0,0.396505169175108,0,8.0,0.8834172385747739,1,4.0,0.439961919225696,7,41.0,0.13721175828223953,26,292.0
80.0,44,321.0,1.6377551020408163,7.876119722612756,3,11.0,0.628350124479807,2,10.0,0.6406816689752113,0,15.0,0.7168564761347321,0,0.0,0.7551915195105573,1,3.0,0.7046346313873195,1,4.0,0.6889547429138315,4,24.0,0.5398957756605054,9,159.0,0.3713833644125165,2,10.0,0.6210829685479674,2,9.0,0.6586789841329053,4,51.0,0.3799805702499923,2,6.0,0.5533673568574632,1,14.0,0.5970544901322062,2,10.0,0.5021843967253107,4,15.0,0.5179144266025398,7,78.0,0.38265735954333296,44,419.0
85.0,48,466.0,2.2085308056872037,7.653875944923722,0,6.0,0.7025752014250286,1,9.0,0.7242671618825244,0,4.0,0.9421565613002545,1,5.0,0.7528088264762735,3,17.0,0.46284765824384566,2,3.0,0.3148001887612769,0,18.0,0.7612427759629387,9,204.0,0.2399298889293496,2,19.0,0.7419378839446409,4,26.0,0.4927330241075855,10,91.0,0.22165228466575515,0,10.0,0.2636587353524625,2,21.0,0.640108206538679,6,29.0,0.3027923631171381,1,12.0,0.6941246385619712,7,117.0,0.36877327716465563,48,591.0
90.0,50,566.0,2.608294930875576,7.200213102682661,2,6.0,0.6668631505353199,3,14.0,0.4498132734208173,0,0.0,0.8849550607529363,1,10.0,0.7855071277648265,0,12.0,0.6612656327222588,5,28.0,0.1747065809778344,1,8.0,0.5751524211293599,9,249.0,0.0,0,4.0,0.48553388147655063,1,26.0,0.3310742994482112,5,91.0,0.42274952277323957,5,21.0,0.4640508593817661,0,10.0,0.798893061892017,6,65.0,0.1490940923773415,2,11.0,0.6134969394474663,10,160.0,0.2689672114942932,50,715.0
95.0,51,676.0,3.0727272727272728,8.035948246668411,0,1.0,0.7128923385265618,8,42.0,0.32609359781764247,0,0.0,1.0,0,0.0,0.7843613143118546,0,4.0,0.8458558546041953,5,55.0,0.4595155841639444,6,27.0,0.5042227878537819,9,294.0,0.0,2,6.0,0.579116039667499,3,22.0,0.6853952652209875,0,44.0,0.6392883327822036,5,46.0,0.6663692860976894,0,2.0,0.6507261868150466,0,52.0,0.6773681041575401,0,4.0,0.5815027836843913,13,224.0,0.29591868726793796,51,823.0
100.0,46,620.0,2.8181818181818183,8.047203284693085,2,5.0,0.694725452063043,8,84.0,0.498027095269163,0,1.0,0.4937233612713655,0,0.0,0.9682836001243879,1,1.0,0.6558293077128524,5,80.0,0.5474021561073327,1,34.0,0.5066997814195752,3,235.0,0.4503240239423301,0,2.0,0.6933699906828379,3,37.0,0.7263507646772643,2,26.0,0.47672969451447705,5,67.0,0.6136485815749414,0,6.0,0.27407231598182036,0,7.0,0.8794170417338918,3,7.0,0.5844734075841638,13,283.0,0.4024100755963807,46,875.0
105.0,45,448.0,2.036363636363636,7.182541493307423,1,5.0,0.6563842165313089,2,77.0,0.4789357595017863,0,5.0,0.7647852425668551,0,0.0,0.6502089618534873,2,9.0,0.44926640704495424,8,113.0,0.2645488756113438,3,13.0,0.15667120644433002,0,86.0,0.8218386227581694,0,4.0,0.6935930266447761,6,56.0,0.3496699631014529,7,52.0,0.23268054680502698,7,97.0,0.23584444189695014,0,4.0,0.902075674409045,0,3.0,0.5505845975358942,1,7.0,0.7452721570162879,8,262.0,0.4154127776123424,45,793.0
110.0,63,544.0,2.365217391304348,7.155367750354101,2,9.0,0.6849551219322402,2,37.0,0.391981600977965,0,5.0,0.8479532354357241,1,4.0,0.7786720756272193,0,10.0,0.6841904625864976,12,170.0,0.1606153627405426,1,15.0,0.12231391004248524,0,31.0,0.7325497980683058,0,4.0,0.8578931123856727,11,98.0,0.25816695952726243,10,100.0,0.37290359420004326,12,148.0,0.12904497579934446,0,0.0,0.8254665312063657,4,21.0,0.5017795092505136,3,11.0,0.6699259734419161,5,138.0,0.289670773489187,63,801.0
115.0,62,638.0,2.7148936170212767,6.928906959382358,1,4.0,0.7213146289293124,3,31.0,0.34087373052365855,0,0.0,0.8431365276083981,0,0.0,0.8329169689808621,0,2.0,0.8536374203115328,6,168.0,0.3413224002398563,0,5.0,0.7159044460582159,4,40.0,0.20165390546550788,2,9.0,0.7154827169387559,11,153.0,0.25645081468516806,12,157.0,0.3997624172031007,13,213.0,1.4169215569544136e-06,1,1.0,0.2893299268754507,4,41.0,0.4796472141649374,4,27.0,0.47482645386332617,1,105.0,0.2666809727229483,62,956.0
120.0,69,808.0,3.4382978723404256,6.439225927447012,2,9.0,0.5966900351908843,6,53.0,0.5243633776516428,2,3.0,0.3371590078109695,0,0.0,0.8159401230174281,1,3.0,0.777798193236998,1,81.0,0.571725204841762,0,4.0,0.8335373517256809,7,72.0,0.35607067492216277,1,5.0,0.4398309920700462,11,208.0,0.25142213002001773,14,218.0,0.17720822776854733,13,282.0,0.24443700757958342,5,22.0,0.05665039008034853,0,24.0,0.545450374955842,0,20.0,0.5896435189572213,6,121.0,0.22704420850854995,69,1125.0
125.0,82,1102.0,4.572614107883817,6.616485166399801,2,11.0,0.5441349297802169,7,88.0,0.4558013852988332,7,29.0,0.0954263148581725,0,0.0,0.9129032058907973,2,11.0,0.6108350665517371,2,66.0,0.5407587742448,0,2.0,0.8645235524913799,2,51.0,0.5684842946597689,5,20.0,0.36812214324356635,11,263.0,0.19247866975067238,16,296.0,0.12219054078951688,13,347.0,0.3579427707155691,1,32.0,0.4896383458967699,2,7.0,0.46637660988827917,0,0.0,0.8694282595776635,12,173.0,0.3356217101344643,82,1396.0
130.0,81,1337.0,5.326693227091633,6.542689834380434,3,18.0,0.6646101874991477,11,134.0,0.22859878686634524,2,44.0,0.4892463528419489,0,6.0,0.43145012465896376,5,29.0,0.4925103202189672,7,88.0,0.37863973098640097,1,4.0,0.5040032515538877,1,17.0,0.5827589744754433,0,22.0,0.5014037478799083,12,324.0,0.20672638933343046,17,380.0,0.2755279039728173,13,408.0,0.26352756808959854,0,9.0,0.8462334893833349,0,2.0,0.5526764516178273,2,5.0,0.6076445208893984,7,160.0,0.3962419096904012,81,1650.0
135.0,80,1374.0,5.430830039525691,6.566223963419309,5,39.0,0.527888716701859,13,198.0,0.22848952844766016,0,12.0,0.8507343080157372,0,8.0,0.8708400715411929,0,20.0,0.6629555305723963,11,143.0,0.17815628633875225,6,22.0,0.26542765214522246,1,10.0,0.2265261124986754,1,5.0,0.5920878565425375,12,386.0,0.3857038878920621,19,472.0,0.3151230112198793,7,369.0,0.27885703225485436,1,7.0,0.25227275848055786,0,0.0,0.87976548874218,4,21.0,0.3079591355588629,0,78.0,0.46704227978134927,80,1790.0
140.0,76,1457.0,5.69140625,6.692507470064158,3,28.0,0.4832542006323515,13,267.0,0.25004557229146634,0,4.0,0.8379085813253332,0,8.0,0.90039906283122,0,0.0,0.6866651127449149,12,202.0,0.33794374482418615,7,57.0,0.16479490252604806,1,9.0,0.3199595762299724,0,3.0,0.632126350470593,12,446.0,0.31126665133128945,21,570.0,0.18405917241817085,1,213.0,0.4045662945007999,6,29.0,0.3900650838560254,0,0.0,0.9483213840972942,0,19.0,0.5969411811104378,0,58.0,0.40519948805636,76,1913.0
145.0,88,1583.0,6.111969111969112,6.488833734279544,3,16.0,0.5999152277049955,13,332.0,0.4276481246643093,2,10.0,0.33320075424002804,2,8.0,0.4829062480297492,1,1.0,0.49570917010328114,12,262.0,0.40586508731200605,7,92.0,0.46322643482521164,1,14.0,0.757599010877774,0,0.0,0.9915947955401491,16,518.0,0.17669040552435125,20,574.0,0.09412950101989442,4,50.0,0.4283936994617482,1,32.0,0.7040665741162062,0,0.0,0.9030237086566152,0,0.0,0.8176542368807702,6,78.0,0.3111206547742586,88,1987.0
150.0,95,1520.0,5.846153846153846,5.960088761648411,3,14.0,0.47865051760229155,14,398.0,0.2866295813712729,2,17.0,0.4658386497449368,8,36.0,0.144146519324173,3,12.0,0.4329048911012157,18,337.0,0.19377751574323795,1,80.0,0.5382632347213193,0,4.0,0.8033304000551901,1,3.0,0.6769613880178015,18,607.0,0.13582255608504357,12,437.0,0.166779795518895,1,47.0,0.6473815118573472,1,11.0,0.6654999137857353,1,1.0,0.737627202325061,1,1.0,0.7775649282249079,11,127.0,0.2616881916453337,95,2132.0
155.0,100,1577.0,5.928571428571429,5.612000805627375,5,28.0,0.5429629047271914,14,377.0,0.17933781311259622,0,6.0,0.8642967776605971,8,76.0,0.3739425582017525,0,8.0,0.5338016287951904,20,436.0,0.017303944397766727,2,20.0,0.16980467951076733,0,4.0,0.7071132313914118,3,15.0,0.5027780090154423,18,697.0,0.13734818501428472,4,453.0,0.33232707491023966,1,41.0,0.7857901731960076,6,25.0,0.16407210922071466,0,0.0,0.8015526688326096,3,12.0,0.4356290176987171,16,199.0,0.2558593723159177,100,2397.0
160.0,94,1375.0,5.0366300366300365,5.575524763906491,1,27.0,0.5336437239440684,7,279.0,0.2933697840796468,1,3.0,0.6818731102312126,8,118.0,0.4845656047085499,0,4.0,0.7854380945373819,20,538.0,0.17842524651687683,2,27.0,0.3205741303119644,0,4.0,0.5042867074496257,0,10.0,0.7810552070405147,12,638.0,0.21748025601107462,9,484.0,0.33718974261747825,2,47.0,0.1538467460860158,11,73.0,0.06467609561324088,0,0.0,0.9377255723008293,0,14.0,0.70116905143227,21,296.0,0.2848156140368903,94,2562.0
165.0,94,1380.0,5.054945054945055,5.630056909525371,2,8.0,0.5480005478893711,1,252.0,0.42097432137793167,1,8.0,0.7075278739747387,11,164.0,0.272775918192369,0,4.0,0.9253953927291677,22,642.0,0.1586573320802774,1,24.0,0.7433249383110323,1,6.0,0.32818039981591357,0,4.0,0.8923444531815359,4,437.0,0.3116802352141689,14,541.0,0.16674059126128243,1,17.0,0.18103689403104797,12,137.0,0.3184888530227016,0,0.0,0.5054976776411777,1,7.0,0.7202432072818481,23,403.0,0.1599961620377368,94,2654.0
170.0,121,1851.0,6.404844290657439,5.582878956146883,2,7.0,0.5301843594473837,7,270.0,0.30157830369297517,1,13.0,0.0,15,235.0,0.0597448220107794,0,4.0,0.9538582573282971,28,769.0,0.2241567978791881,1,28.0,0.7981420306146573,2,4.0,0.43788847812528015,2,7.0,0.5437504835173087,3,387.0,0.350932011889972,20,633.0,0.085279455322164,0,6.0,0.7387020112597777,12,195.0,0.46893076808371503,2,6.0,0.22890696109993303,3,16.0,0.5641581982049971,23,513.0,0.04149414123857497,121,3093.0
175.0,144,2463.0,8.406143344709898,5.358238310613991,4,18.0,0.5688211539797613,9,236.0,0.21081085481013404,0,0.0,0.9703000356140242,15,314.0,0.054661114300208556,0,0.0,0.8164647647981061,30,913.0,0.1747365575094616,1,33.0,0.783153796465137,2,12.0,0.6357208523399551,7,34.0,0.37571046340809866,9,412.0,0.3068889752668512,26,755.0,0.18883751423520082,0,4.0,0.8675195290179852,12,253.0,0.36238183433490395,0,2.0,0.9248459048350801,6,42.0,0.538391822361291,23,628.0,0.0,144,3656.0
180.0,128,2454.0,8.43298969072165,5.1553001377497205,2,22.0,0.4519685317826629,6,149.0,0.3122876172488255,0,4.0,0.8240410439265247,9,307.0,0.2119584849584276,2,6.0,0.5251455067238247,31,1067.0,0.06022597283701065,1,38.0,0.5944403245129894,0,0.0,0.5636535446945218,7,69.0,0.5042903895454732,11,465.0,0.20005127772702072,23,754.0,0.21347641324985978,0,4.0,0.7253881965686285,16,326.0,0.1587433291104837,0,2.0,0.9456413681597556,3,40.0,0.28430048937443336,17,638.0,0.16344318046769152,128,3891.0
185.0,101,2146.0,7.225589225589226,6.048425948075377,4,17.0,0.5561492973178866,3,142.0,0.4362951333921891,0,4.0,0.9202968619636502,0,194.0,0.49562762353362777,0,3.0,0.6159507950711228,31,1224.0,0.0392011497807125,1,3.0,0.6354509078938162,0,2.0,0.6621205004054677,7,104.0,0.5386309625601551,5,375.0,0.340292749487224,15,555.0,0.13556074683295435,2,12.0,0.5725625460560034,20,424.0,0.0860279031543007,0,0.0,0.8702005078312256,6,31.0,0.39072230632137966,7,520.0,0.3880281514101834,101,3610.0
190.0,89,2136.0,7.240677966101695,5.565503715802133,2,16.0,0.5791715137972128,8,166.0,0.31277984381353524,0,4.0,0.9079413780803223,2,165.0,0.44600486145590557,0,2.0,0.7491612722237814,31,1381.0,0.015769960519021534,1,8.0,0.762127457849361,0,2.0,0.8390425864335574,9,144.0,0.24946294363772326,0,162.0,0.5335062597474156,9,619.0,0.16286620395564824,3,27.0,0.7258491447670882,20,524.0,0.19175736520745082,0,0.0,0.8356722103568126,2,38.0,0.3648886145058781,2,504.0,0.25047739045593936,89,3762.0
195.0,120,2493.0,8.686411149825783,4.963414774605752,4,20.0,0.5296969861111879,8,148.0,0.20285771528759292,2,7.0,0.536969879857409,8,193.0,0.355277826498305,2,10.0,0.647921998766752,36,1555.0,0.09049802265365153,0,0.0,0.8090948588326657,0,2.0,0.9489498320039745,14,209.0,0.21930623461176377,2,96.0,0.5032846289903431,9,656.0,0.24186950432572948,2,18.0,0.5825037265130169,20,624.0,0.16241965734416494,0,1.0,0.4791836765021877,5,31.0,0.5429081560718374,8,535.0,0.15439063707230655,120,4105.0
200.0,121,2507.0,8.585616438356164,4.90239064983571,1,18.0,0.49380198565878797,4,104.0,0.3215694046229098,6,29.0,0.22210242464510144,4,161.0,0.32684279637694685,4,28.0,0.6349780907145577,36,1735.0,0.08679289399822597,0,0.0,0.850489859697653,1,3.0,0.7095530349175257,9,211.0,0.40135600396935117,3,112.0,0.47248977773997597,16,717.0,0.25811788504240646,6,26.0,0.3439364850538174,15,614.0,0.13731553842470207,0,5.0,0.800123137666673,1,31.0,0.6054381529568865,15,598.0,0.22270520923529757,121,4392.0
205.0,112,2051.0,6.746710526315789,5.126681743909563,4,18.0,0.60534049535649,4,113.0,0.4565953876733269,7,64.0,9.263284107585528e-06,1,64.0,0.32918169744798353,5,47.0,0.44741888126001816,31,1723.0,0.03562695132341553,1,6.0,0.5204833355434821,1,8.0,0.4660538114249089,3,128.0,0.3626622073043009,3,129.0,0.6820641178647063,21,804.0,0.08358202082282326,3,34.0,0.18084932892619976,6,436.0,0.18956880241732246,0,7.0,0.8649576673509558,2,13.0,0.5430812203709613,20,692.0,0.31496141694079144,112,4286.0
210.0,121,1712.0,5.576547231270358,4.869693757924969,0,13.0,0.559985509971307,9,147.0,0.2532615465587645,7,103.0,0.09959770971702459,1,30.0,0.12932847067397432,7,77.0,0.26211249979425677,24,1518.0,0.16911885183899053,6,24.0,0.4533097169831929,0,3.0,0.30138245753227516,3,107.0,0.33447933550897485,0,47.0,0.8471217577916178,26,929.0,0.036616431371759205,3,18.0,0.5586336056848479,3,444.0,0.41553887675863066,1,8.0,0.6870862040984832,6,30.0,0.5278778888222647,25,806.0,0.16815067535910228,121,4304.0
215.0,132,1703.0,5.406349206349207,4.423662798884636,3,7.0,0.5956395902297658,17,216.0,0.15761772421209022,1,85.0,0.5009595563253881,1,38.0,0.30710637796296403,8,121.0,0.22796899490339956,15,1524.0,0.2722888942670893,1,30.0,0.500212208398035,1,8.0,0.7402308702873449,8,124.0,0.2396272546280441,1,4.0,0.7222170162214291,33,1085.0,0.12476013337518047,0,9.0,0.8179059806622947,9,474.0,0.32473104283106263,2,8.0,0.22053234942452363,2,33.0,0.3553315117496649,30,951.0,0.014507608738242191,132,4717.0
220.0,159,2048.0,6.4,4.8375522684563945,5,26.0,0.5861905280836419,22,317.0,0.15062945905636244,0,4.0,0.8566275790677225,1,42.0,0.7953734367454299,11,175.0,0.3945787488208542,12,1576.0,0.23560572896703935,1,9.0,0.3606951050184638,0,3.0,0.9148695867270478,13,180.0,0.2306754633440842,2,5.0,0.48901118768362095,35,1257.0,0.18852984697162425,0,0.0,0.8290594119785353,15,536.0,0.2833907485269742,6,28.0,0.16450279281628058,2,10.0,0.4586051834340469,34,1120.0,0.13149112902973692,159,5288.0
225.0,160,2437.0,7.544891640866873,4.995086796100648,0,21.0,0.6152702719780493,16,351.0,0.20324946067114202,0,0.0,0.9558767154465513,1,47.0,0.7871303360265504,7,165.0,0.5486590773637262,15,1641.0,0.12773750090916428,3,19.0,0.20187545799366363,0,4.0,0.6423641426088416,13,247.0,0.2343756463175756,3,19.0,0.47461455324974994,36,1433.0,0.11427077795099924,1,2.0,0.7017616365813943,20,627.0,0.21910757509757944,7,63.0,0.4087024288788324,4,23.0,0.5731226084778123,34,1290.0,0.17542512150294395,160,5952.0
230.0,138,2555.0,7.76595744680851,4.89457703867345,1,5.0,0.7008136498848839,7,290.0,0.37954554408913005,0,0.0,0.9124919742266918,0,3.0,0.5459136749284424,3,177.0,0.38479124867659587,21,1735.0,0.12960961831048765,3,28.0,0.5495793376313854,1,5.0,0.7509308717378849,13,314.0,0.3769095173777668,0,9.0,0.6593337317621842,31,1425.0,0.03328548923005068,3,12.0,0.22078916293123832,20,725.0,0.16039136400451168,1,56.0,0.5399963850645497,0,18.0,0.6223734317844228,34,1460.0,0.11518893726962869,138,6262.0
235.0,145,2526.0,7.6314199395770395,4.322689048595536,3,9.0,0.5769483437595275,0,251.0,0.2883252773313228,0,2.0,0.7639337130678147,4,11.0,0.06633537157976192,10,214.0,0.26205924119481283,28,1861.0,0.12919939442370415,3,43.0,0.4742765043785477,1,10.0,0.8048112232328206,13,379.0,0.325083810068958,1,4.0,0.6803442418200119,26,1264.0,0.078217767428207,0,14.0,0.6148352169151637,20,825.0,0.1254534496771558,1,13.0,0.19409801134630247,4,27.0,0.2942794415817913,31,1470.0,0.038058650922141626,145,6397.0
240.0,140,2309.0,6.933933933933934,4.572530591279133,5,33.0,0.43097149727627215,6,274.0,0.27140446709655114,0,4.0,0.7744530340266818,2,25.0,0.17555841983983397,16,283.0,0.11743422428775065,31,2013.0,0.057451001082574074,0,19.0,0.49577506698463336,1,5.0,0.438445023465721,18,457.0,0.1535753134712026,0,2.0,0.5939814631149338,16,1285.0,0.2295973448572899,0,7.0,0.8743221279005852,14,768.0,0.18352457595604035,1,22.0,0.3112515443043786,7,66.0,0.2533974387333234,23,1299.0,0.17515504766032738,140,6562.0
