step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
230.0,165,3121.0,8.81638418079096,4.328819848249719,21,462.0,0.15447960099423552,2,6.0,0.48557693585083717,0,4.0,0.6917956618148551,0,2.0,0.485401689732523,20,485.0,0.1609645367437555,22,2025.0,0.15129454986766333,1,6.0,0.5504521452215222,1,6.0,0.6245399094957382,15,1302.0,0.22167672794718996,0,4.0,0.8682507269477217,13,493.0,0.20702796950314492,35,2326.0,0.04842671739477318,0,7.0,0.4369633093955902,3,60.0,0.43968036301820684,26,922.0,0.16637261951291213,6,242.0,0.384504894312599,165,8352.0
235.0,191,3448.0,9.551246537396121,4.355758749210429,24,578.0,0.17526080758353157,0,4.0,0.6328480863536768,0,8.0,0.7636816118724136,0,4.0,0.8617563141097782,21,586.0,0.15732571708421586,29,2155.0,0.153572846296486,1,11.0,0.0,1,6.0,0.11946885854516455,12,1277.0,0.2177373693386729,1,6.0,0.8259794924327777,20,578.0,0.19491170474999742,35,2503.0,0.011897513080768711,2,6.0,0.16985482673553184,3,46.0,0.616201451565602,34,1072.0,0.13367749424835912,8,220.0,0.31212086533623146,191,9060.0
240.0,196,3856.0,10.892655367231638,4.249843733935568,26,705.0,0.11710588376715059,0,0.0,0.8980779227979959,0,4.0,0.7492225151170537,0,4.0,0.849720033534467,23,696.0,0.22312671663281985,30,2300.0,0.05493670860139319,0,0.0,0.9496392342103503,3,18.0,0.10657029849820593,11,1334.0,0.18652090374797167,2,9.0,0.5873770940895827,25,694.0,0.14184705605116932,29,2382.0,0.146516728344058,3,25.0,0.5517592186416547,3,57.0,0.38027577485363684,36,1249.0,0.11325565405289571,5,143.0,0.17777452086714232,196,9620.0
245.0,184,3655.0,10.324858757062147,4.070188617145399,23,718.0,0.15570846066403496,0,2.0,0.8293333647757254,0,6.0,0.7480793313708394,3,7.0,0.5476948224084763,18,686.0,0.26753311593024987,30,2456.0,0.03941980652901423,0,0.0,0.8056858824319,0,8.0,0.8159151713865229,15,1396.0,0.19817688042123022,1,7.0,0.3808667705967034,29,833.0,0.08728181383265649,19,2027.0,0.2625078435251335,0,16.0,0.7868600299806447,3,72.0,0.0,36,1429.0,0.11292830273418317,7,162.0,0.07011909428479755,184,9825.0
250.0,172,3116.0,8.655555555555555,4.416663775170257,16,609.0,0.23922761856527586,0,2.0,0.8278266943729424,1,10.0,0.5710290523351687,8,34.0,0.34237549068130374,12,546.0,0.24143468004905833,30,2608.0,0.15231704035658997,0,0.0,0.8742423541704226,0,2.0,0.9377269716770691,22,1487.0,0.13089440132696298,2,11.0,0.6443801431073561,31,982.0,0.02664449352998069,11,1983.0,0.21975340119953773,0,4.0,0.9029837220552379,0,21.0,0.7659413235095744,31,1432.0,0.12902139709738328,8,171.0,0.2704647934767776,172,9902.0
255.0,165,2817.0,7.846796657381615,4.119240377149973,9,611.0,0.24013276353621152,2,6.0,0.7031978300479255,0,6.0,0.6515109415760943,4,48.0,0.14567374050325052,8,589.0,0.14892972504010918,36,2773.0,0.19940829590973339,0,0.0,0.7759110603991252,0,2.0,0.8372460486739141,28,1616.0,0.08511890947888386,1,2.0,0.5943654948374969,33,1146.0,0.03388310446393355,9,2037.0,0.1376997943085575,1,1.0,0.5851478837207599,0,4.0,0.8697912740773133,26,1212.0,0.10228867108462317,8,196.0,0.5618256423507506,165,10249.0
260.0,166,3094.0,8.362162162162162,4.351070753028677,10,656.0,0.2314364246368257,0,6.0,0.612384538902842,2,10.0,0.27347204728513547,4,35.0,0.574171101285945,11,623.0,0.16028661006697506,36,2949.0,0.14873365454995247,0,0.0,1.0,1,7.0,0.620197209777024,29,1761.0,0.11622031064489474,3,14.0,0.4518918364554944,34,1315.0,0.13573355575248616,15,2102.0,0.10683107204157334,3,13.0,0.5179278610241921,0,0.0,0.9079972826565561,16,1304.0,0.1255319498141815,2,154.0,0.5509169136118222,166,10949.0
265.0,176,3350.0,8.909574468085106,4.165246481753035,15,718.0,0.20072472040474582,3,13.0,0.413503101963519,2,17.0,0.4750933145777145,1,22.0,0.7411310110542636,16,689.0,0.2267232602021567,36,3129.0,0.026635818219375156,0,4.0,0.44764009826455864,1,5.0,0.3753308055405693,30,1909.0,0.11109629800521388,0,11.0,0.6073436419471314,30,1324.0,0.15767218976134467,21,2195.0,0.18540688673312433,4,29.0,0.455217056325105,0,4.0,0.7103299182621092,14,1373.0,0.0894972807224003,3,58.0,0.22070414954094797,176,11500.0
270.0,188,3582.0,9.895027624309392,3.612516350585568,15,686.0,0.16018455478416502,6,41.0,0.3772026562152249,0,11.0,0.7305999445185404,2,15.0,0.4858880146312112,23,790.0,0.17094097929008695,36,3313.0,0.022000686799455174,0,4.0,0.8317420952197342,2,13.0,0.6349319923900917,30,2059.0,0.1147658001925151,0,0.0,0.8467918071142002,24,1172.0,0.15437000597223394,27,2322.0,0.19943725787630417,0,15.0,0.4110047794108096,4,11.0,0.43732400491159445,14,1437.0,0.09600358605151565,5,52.0,0.13350319585293952,188,11941.0
275.0,189,3639.0,10.024793388429751,3.502082906006773,15,559.0,0.19476979090362778,6,73.0,0.5400796919532691,2,11.0,0.5395906958276515,2,13.0,0.11428807121581509,28,921.0,0.08328464036483857,30,3178.0,0.14710502626109043,0,6.0,0.8523595797897605,2,23.0,0.6864082459117764,30,2209.0,0.10940636487187665,0,0.0,0.7582226722196063,15,1259.0,0.10552548365399209,31,2465.0,0.1221082345646214,0,0.0,0.7122163545126807,7,40.0,0.5042784037695018,14,1363.0,0.10224325655867364,7,74.0,0.4029364325318113,189,12194.0
280.0,187,3492.0,9.387096774193548,3.8646125440353645,13,616.0,0.21575750457766965,1,56.0,0.5934506016212258,6,34.0,0.4819114985600193,4,17.0,0.40615949510995225,31,1071.0,0.034108019812207784,20,2617.0,0.2749492011959365,1,5.0,0.5490137643502171,4,35.0,0.16841789527202625,30,2361.0,0.14113553307892163,2,6.0,0.5916844900496795,14,1330.0,0.11577198824996832,34,2630.0,0.05455880916790094,1,1.0,0.7748672883662058,7,71.0,0.3425368616089913,11,1132.0,0.2304202791456112,8,110.0,0.51971563628755,187,12092.0
285.0,177,3375.0,8.952254641909814,3.7620191602150586,12,672.0,0.17309386131921214,2,13.0,0.46291234130493064,7,65.0,0.3788689265434059,0,12.0,0.7965267728687848,32,1229.0,0.011606014510973598,14,2057.0,0.27743553988512937,6,27.0,0.5797778019372444,1,25.0,0.19727536031548812,25,2237.0,0.14069644328845413,0,7.0,0.5925098465927942,17,1406.0,0.19709157970055088,34,2800.0,0.027539221158810256,2,8.0,0.25487962489676425,7,108.0,0.06953821159957158,10,1116.0,0.2653571498353004,8,150.0,0.48410795985080124,177,11932.0
290.0,178,2974.0,7.704663212435233,3.6785514812803966,17,740.0,0.17577840205426648,3,14.0,0.3142159369605183,7,102.0,0.060825464581095535,0,0.0,0.8934983324966943,35,1398.0,0.0616783151027521,5,2089.0,0.26585950641687667,1,33.0,0.5391389771694278,0,6.0,0.8046975843541653,24,1880.0,0.15168921835797625,0,4.0,0.8934818612615546,24,1505.0,0.1952162803205665,29,2670.0,0.04903632016717231,0,12.0,0.29459130513205156,7,145.0,0.4114505091653165,15,1181.0,0.20772306253064046,11,196.0,0.1236764732687613,178,11975.0
295.0,147,2177.0,5.539440203562341,4.146580166232105,16,713.0,0.16669953884630873,6,39.0,0.40401359277578436,1,90.0,0.4824332650434768,0,4.0,0.6790879922797198,30,1302.0,0.09429411226265287,7,2118.0,0.26904562417406913,5,20.0,0.30234911656698327,0,4.0,0.9110564647461686,15,1851.0,0.194508384402261,0,4.0,0.8597731453140957,29,1635.0,0.1206380642110784,19,2224.0,0.2244132257369163,0,6.0,0.7996831765800307,1,118.0,0.5426449926495663,9,1083.0,0.1826256783426468,9,178.0,0.0773662100848657,147,11389.0
300.0,144,1639.0,4.118090452261306,4.911920162934412,15,583.0,0.1604344345679076,6,71.0,0.5276716158066771,0,23.0,0.8501011663179584,0,4.0,0.7554753218650216,24,1432.0,0.08842313911082145,15,2182.0,0.16590940590657532,10,53.0,0.14816910132105238,1,2.0,0.7880086467123998,12,1902.0,0.2046069301844171,2,6.0,0.6447918976109107,36,1801.0,0.05056348235270478,12,2153.0,0.27948537489714786,0,8.0,0.8508047179444476,1,3.0,0.33091965695565706,9,845.0,0.2810347892385876,1,108.0,0.4937189143667098,144,11176.0
